t,x,y,psi,u,v,r,u_d,psi_deg,psi_d_deg,xte_m,F_port_kgf,F_stbd_kgf,tau_u_N,tau_r_Nm,tau_u_cmd_N,tau_r_cmd_Nm,wp_idx
5.442000000000290783e+01,3.406816162554761718e+00,1.498389084693071993e+01,3.136856226507998446e+00,7.671376086108935288e-01,5.837218487558285800e-06,5.132290617345604824e-06,7.999999999746832957e-01,1.797286227182416951e+02,1.797290785415169410e+02,1.610915306928006885e-02,5.949117832181571863e-01,5.949243453030607087e-01,1.166830646976260155e+01,2.463839398387790493e-05,1.166830646976260155e+01,2.463839398386537900e-05,2.000000000000000000e+00
5.444000000000291095e+01,3.391473073206288547e+00,1.498396340211404265e+01,3.136856328489719292e+00,7.671881903689584670e-01,5.762807355223151477e-06,5.066715170359976183e-06,7.999999999753184543e-01,1.797286285613639052e+02,1.797290786307571011e+02,1.603659788595734881e-02,5.949965611671231835e-01,5.950089664932934896e-01,1.166996770783102377e+01,2.433093837765909755e-05,1.166996770783102377e+01,2.433093837750026193e-05,2.000000000000000000e+00
5.446000000000291408e+01,3.376128973062691330e+00,1.498403596200876109e+01,3.136856429168751070e+00,7.672386896386997890e-01,5.689348990029493624e-06,5.002011254887937106e-06,7.999999999759374036e-01,1.797286343298474947e+02,1.797290787196517670e+02,1.596403799123891076e-02,5.950812184210108047e-01,5.950934689555128498e-01,1.167162659796098545e+01,2.402734083482016762e-05,1.167162659796098545e+01,2.402734083467061209e-05,2.000000000000000000e+00
5.448000000000291720e+01,3.360783863772224045e+00,1.498410852660778936e+01,3.136856528562412816e+00,7.672891065692005741e-01,5.616831277867543861e-06,4.938167819050476225e-06,7.999999999765408099e-01,1.797286400246848359e+02,1.797290788082084134e+02,1.589147339221064215e-02,5.951657551551604586e-01,5.951778528378325328e-01,1.167328314332448436e+01,2.372754795523235452e-05,1.167328314332448436e+01,2.372754795533024103e-05,2.000000000000000000e+00
5.450000000000292033e+01,3.345437746980163052e+00,1.498418109590403269e+01,3.136856626687803296e+00,7.673394413092282651e-01,5.545242259635027329e-06,4.875173882737390725e-06,7.999999999771287840e-01,1.797286456468555684e+02,1.797290788964341743e+02,1.581890409596731217e-02,5.952501715444782349e-01,5.952621182884255679e-01,1.167493734708984476e+01,2.343150730617082967e-05,1.167493734708984476e+01,2.343150730610839318e-05,2.000000000000000000e+00
5.452000000000292346e+01,3.330090624328811533e+00,1.498425366989039276e+01,3.136856723561801896e+00,7.673896940072352235e-01,5.474570128910398761e-06,4.813018539698704702e-06,7.999999999777018811e-01,1.797286511973268261e+02,1.797290789843360130e+02,1.574633010960724278e-02,5.953344677634410109e-01,5.953462654555256028e-01,1.167658921242177783e+01,2.313916741627508735e-05,1.167658921242177783e+01,2.313916741622741634e-05,2.000000000000000000e+00
5.454000000000292658e+01,3.314742497457507486e+00,1.498432624855976947e+01,3.136856819201070845e+00,7.674398648113600618e-01,5.404803229676820059e-06,4.751690959761921057e-06,7.999999999782604343e-01,1.797286566770532943e+02,1.797290790719208076e+02,1.567375144023053224e-02,5.954186439860947866e-01,5.954302944874230175e-01,1.167823874248132299e+01,2.285047777021987074e-05,1.167823874248132299e+01,2.285047777018968249e-05,2.000000000000000000e+00
5.456000000000292971e+01,3.299393368002629057e+00,1.498439883190505562e+01,3.136856913622056542e+00,7.674899538694278656e-01,5.335930054096625271e-06,4.691180391182381221e-06,7.999999999788047766e-01,1.797286620869772662e+02,1.797290791591951233e+02,1.560116809494438428e-02,5.955027003860693391e-01,5.955142055324547101e-01,1.167988594042589412e+01,2.256538876004299525e-05,1.167988594042589412e+01,2.256538875989747161e-05,2.000000000000000000e+00
5.458000000000293284e+01,3.284043237597600751e+00,1.498447141991913867e+01,3.136857006840991335e+00,7.675399613289514145e-01,5.267939240334631414e-06,4.631476162542727221e-06,7.999999999793354633e-01,1.797286674280288139e+02,1.797290792461653837e+02,1.552858008086133168e-02,5.955866371365777789e-01,5.955979987390026542e-01,1.168153080940926003e+01,2.228385168407953710e-05,1.168153080940926003e+01,2.228385168409898159e-05,2.000000000000000000e+00
5.460000000000293596e+01,3.268692107872900099e+00,1.498454401259490609e+01,3.136857098873895300e+00,7.675898873371318487e-01,5.200819570428790824e-06,4.572567684830569318e-06,7.999999999798527162e-01,1.797286727011257881e+02,1.797290793328378413e+02,1.545598740509390723e-02,5.956704544104206578e-01,5.956816742554892352e-01,1.168317335258154444e+01,2.200581872848772627e-05,1.168317335258154444e+01,2.200581872838070874e-05,2.000000000000000000e+00
5.462000000000293909e+01,3.253339980456063429e+00,1.498461660992524180e+01,3.136857189736577123e+00,7.676397320408593350e-01,5.134559968207663240e-06,4.514444453459386338e-06,7.999999999803568684e-01,1.797286779071739602e+02,1.797290794192185501e+02,1.538339007475819642e-02,5.957541523799924077e-01,5.957652322303723658e-01,1.168481357308923307e+01,2.173124294557737812e-05,1.168481357308923307e+01,2.173124294541523569e-05,2.000000000000000000e+00
5.464000000000294222e+01,3.237986856971692529e+00,1.498468921190302261e+01,3.136857279444635882e+00,7.676894955867141768e-01,5.069149497253499777e-06,4.457096050185282455e-06,7.999999999808482531e-01,1.797286830470671077e+02,1.797290795053133365e+02,1.531078809697739018e-02,5.958377312172866702e-01,5.958486728121396014e-01,1.168645147407517193e+01,2.146007823284890105e-05,1.168645147407517193e+01,2.146007823301315429e-05,2.000000000000000000e+00
5.466000000000294534e+01,3.222632739041460859e+00,1.498476181852112532e+01,3.136857368013464153e+00,7.677391781209673693e-01,5.004577358909667370e-06,4.400512144924143072e-06,7.999999999813272034e-01,1.797286881216871848e+02,1.797290795911279133e+02,1.523818147887467944e-02,5.959211910938998491e-01,5.959319961493051432e-01,1.168808705867857611e+01,2.119227931807188270e-05,1.168808705867857611e+01,2.119227931795226471e-05,2.000000000000000000e+00
5.468000000000294847e+01,3.207277628284118887e+00,1.498483442977242497e+01,3.136857455458248012e+00,7.677887797895813771e-01,4.940832890331342210e-06,4.344682497545435454e-06,7.999999999817940521e-01,1.797286931319042367e+02,1.797290796766677659e+02,1.516557022757503148e-02,5.960045321810364394e-01,5.960152023904045082e-01,1.168972033003502098e+01,2.092780173974517833e-05,1.168972033003502098e+01,2.092780173991186087e-05,2.000000000000000000e+00
5.470000000000295159e+01,3.191921526315501634e+00,1.498490704564979303e+01,3.136857541793970139e+00,7.678383007382111325e-01,4.877905562578456564e-06,4.289596959576937920e-06,7.999999999822491326e-01,1.797286980785767412e+02,1.797290797619381806e+02,1.509295435020696630e-02,5.960877546495143564e-01,5.960982916839884238e-01,1.169135129127644390e+01,2.066660182507007652e-05,1.169135129127644390e+01,2.066660182514970100e-05,2.000000000000000000e+00
5.472000000000295472e+01,3.176564434748533561e+00,1.498497966614610100e+01,3.136857627035411156e+00,7.678877411122045915e-01,4.815784978749640304e-06,4.235245475782491174e-06,7.999999999826926667e-01,1.797287029625515515e+02,1.797290798469443303e+02,1.502033385389900388e-02,5.961708586697679335e-01,5.961812641786212730e-01,1.169297994553115494e+01,2.040863667929215808e-05,1.169297994553115494e+01,2.040863667940213006e-05,2.000000000000000000e+00
5.474000000000295785e+01,3.161206355193235229e+00,1.498505229125421501e+01,3.136857711197151399e+00,7.679371010566037326e-01,4.754460872156199134e-06,4.181618085760446037e-06,7.999999999831249875e-01,1.797287077846640670e+02,1.797290799316911034e+02,1.494770874578499331e-02,5.962538444118556935e-01,5.962641200228729899e-01,1.169460629592383150e+01,2.015386415656905819e-05,1.169460629592383150e+01,2.015386415671024841e-05,2.000000000000000000e+00
