t,x,y,psi,u,v,r,tau_u_N,tau_r_Nm,F_port_kgf,F_stbd_kgf
2.658000000000000185e+01,4.016700682712282422e+00,-8.550928422226940384e+00,-5.238938941908340974e-01,1.894222118228705565e-01,-5.298772292859235122e-01,4.686143423275965780e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.660000000000000142e+01,4.014696215871731866e+00,-8.561949433978366386e+00,-5.145314121784144712e-01,1.834734481822497820e-01,-5.264074845655087875e-01,4.676256166105323131e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.662000000000000099e+01,4.012728958243964250e+00,-8.572870496872763368e+00,-5.051891958559531215e-01,1.778982242985478468e-01,-5.227797824981813557e-01,4.665880891720723400e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.664000000000000057e+01,4.010804759968404909e+00,-8.583692761396708448e+00,-4.958682014314895192e-01,1.727048614150200057e-01,-5.190007655597007608e-01,4.655037828762282337e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.666000000000000014e+01,4.008929571961248328e+00,-8.594417373332523979e+00,-4.865693422748321173e-01,1.679004284162288196e-01,-5.150773703360942424e-01,4.643749576607884011e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.667999999999999972e+01,4.007109425072442832e+00,-8.605045464777901998e+00,-4.772934842433944058e-01,1.634907354427152515e-01,-5.110167921510956335e-01,4.632041034959492598e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.669999999999999929e+01,4.005350409203016326e+00,-8.615578145648980168e+00,-4.680414411670529296e-01,1.594803397781997811e-01,-5.068264490356136909e-01,4.619939315345040765e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.671999999999999886e+01,4.003658652595555978e+00,-8.626016495745208346e+00,-4.588139705274394409e-01,1.558725634050968367e-01,-5.025139453998866967e-01,4.607473635347216767e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.674000000000000199e+01,4.002040301500732866e+00,-8.636361557439599324e+00,-4.496117693651409120e-01,1.526695214332675632e-01,-4.980870357552785732e-01,4.594675196682518337e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.676000000000000156e+01,4.000501500409256117e+00,-8.646614329042639824e+00,-4.404354704457474345e-01,1.498721604471346946e-01,-4.935535888141408534e-01,4.581577048533610474e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.678000000000000114e+01,3.999048373022046299e+00,-8.656775758872655047e+00,-4.312856387126366431e-01,1.474803056902940224e-01,-4.889215522735456676e-01,4.568213937776162692e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.680000000000000071e+01,3.997687004112414844e+00,-8.666846740050322850e+00,-4.221627680509024150e-01,1.454927159158173611e-01,-4.841989185627594283e-01,4.554622147931061127e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.682000000000000028e+01,3.996423422413137416e+00,-8.676828106020622045e+00,-4.130672783830273698e-01,1.439071446743586391e-01,-4.793936918058671059e-01,4.540839328809650466e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.683999999999999986e+01,3.995263584639261900e+00,-8.686720626792197919e+00,-4.039995131128734096e-01,1.427204067894709549e-01,-4.745138562207427135e-01,4.526904318901399660e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.685999999999999943e+01,3.994213360734834239e+00,-8.696525005872143055e+00,-3.949597369304276850e-01,1.419284487776687476e-01,-4.695673461443301000e-01,4.512856962580363285e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.687999999999999901e+01,3.993278520409086596e+00,-8.706241877863734047e+00,-3.859481339856078441e-01,1.415264220063369993e-01,-4.645620178426309588e-01,4.498737924181512859e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.690000000000000213e+01,3.992464721005502426e+00,-8.715871806685928647e+00,-3.769648064353917083e-01,1.415087574416215022e-01,-4.595056232325140932e-01,4.484588500924663879e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.692000000000000171e+01,3.991777496726041541e+00,-8.725415284366373925e+00,-3.680097733646917613e-01,1.418692409166109336e-01,-4.544057856120009564e-01,4.470450436548050188e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.694000000000000128e+01,3.991222249213019158e+00,-8.734872730354373616e+00,-3.590829700778154221e-01,1.426010879430085476e-01,-4.492699774665123713e-01,4.456365737362371626e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.696000000000000085e+01,3.990804239473010551e+00,-8.744244491296647936e+00,-3.501842477541068921e-01,1.436970171927433593e-01,-4.441055003910585608e-01,4.442376492256693288e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.698000000000000043e+01,3.990528581110909467e+00,-8.753530841216676350e+00,-3.413133734584998802e-01,1.451493218854885414e-01,-4.389194671428195971e-01,4.428524697987541447e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.700000000000000000e+01,3.990400234828031412e+00,-8.762731982037827549e+00,-3.324700304952600272e-01,1.469499384301215794e-01,-4.337187858152203868e-01,4.414852090869392787e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.701999999999999957e+01,3.990424004126012392e+00,-8.771848044391163057e+00,-3.236538190911777968e-01,1.490905117795195134e-01,-4.285101461035985548e-01,4.401399985765627187e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.703999999999999915e+01,3.990604532148199546e+00,-8.780879088650637598e+00,-3.148642573928939759e-01,1.515624570659950543e-01,-4.233000076139843415e-01,4.388209123060329842e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.706000000000000227e+01,3.990946299582223578e+00,-8.789825106141156752e+00,-3.061007827618935084e-01,1.543570171869387275e-01,-4.180945901503796414e-01,4.375319524078852274e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.708000000000000185e+01,3.991453623541388218e+00,-8.798686020468467817e+00,-2.973627533499701991e-01,1.574653161051575434e-01,-4.128998659022156681e-01,4.362770355223600793e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.710000000000000142e+01,3.992130657338271327e+00,-8.807461688923945431e+00,-2.886494499376227596e-01,1.608784077148057712e-01,-4.077215534423153098e-01,4.350599800905021741e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.712000000000000099e+01,3.992981391061379615e+00,-8.816151903921838340e+00,-2.799600780178526094e-01,1.645873202009503489e-01,-4.025651134365837436e-01,4.338844945179325951e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.714000000000000057e+01,3.994009652864621618e+00,-8.824756394431314988e+00,-2.712937701081646891e-01,1.685830958883598740e-01,-3.974357459596676856e-01,4.327541661856247335e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.716000000000000014e+01,3.995219110879628222e+00,-8.833274827370550142e+00,-2.626495882741739507e-01,1.728568266330391956e-01,-3.923383893058061123e-01,4.316724512713594475e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.717999999999999972e+01,3.996613275662329823e+00,-8.841706808935027695e+00,-2.540265268490569106e-01,1.773996848586127661e-01,-3.872777201808791370e-01,4.306426653351214107e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.719999999999999929e+01,3.998195503087553337e+00,-8.850051885837082466e+00,-2.454235153341056686e-01,1.822029503793570759e-01,-3.822581551600663374e-01,4.296679746135478872e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.721999999999999886e+01,3.999968997608525090e+00,-8.858309546438384530e+00,-2.368394214668040343e-01,1.872580331831233957e-01,-3.772838532953761703e-01,4.287513879626209667e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.724000000000000199e+01,4.001936815801931502e+00,-8.866479221761576213e+00,-2.282730544441017584e-01,1.925564923713039001e-01,-3.723587197584204422e-01,4.278957493840421789e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.726000000000000156e+01,4.004101870123403017e+00,-8.874560286371465878e+00,-2.197231682898748151e-01,1.980900514701708359e-01,-3.674864104060084902e-01,4.271037310690458111e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.728000000000000114e+01,4.006466932802874581e+00,-8.882552059120122578e+00,-2.111884653568844861e-01,2.038506103391773405e-01,-3.626703371592534531e-01,4.263778268936850857e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.730000000000000071e+01,4.009034639814061940e+00,-8.890453803753830542e+00,-2.026675999548496754e-01,2.098302539079625051e-01,-3.579136740907585268e-01,4.257203463017315004e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.732000000000000028e+01,4.011807494857215772e+00,-8.898264729383155824e+00,-1.941591820974885030e-01,2.160212579756440598e-01,-3.532193641189338429e-01,4.251334085151302067e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.733999999999999986e+01,4.014787873299278331e+00,-8.905983990820367069e+00,-1.856617813625351943e-01,2.224160923042533267e-01,-3.485901262134459277e-01,4.246189370173114597e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.735999999999999943e+01,4.017978026020480264e+00,-8.913610688791111514e+00,-1.771739308597671536e-01,2.290074212335634352e-01,-3.440284630210959649e-01,4.241786542614336408e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.737999999999999901e+01,4.021380083121259830e+00,-8.921143870029631273e+00,-1.686941313029565737e-01,2.357881020377133874e-01,-3.395366688269496058e-01,4.238140765636803087e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.740000000000000213e+01,4.024996057448075426e+00,-8.928582527268892122e+00,-1.602208551823690597e-01,2.427511812355079013e-01,-3.351168377711967739e-01,4.235265091509203272e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.742000000000000171e+01,4.028827847901220061e+00,-8.935925599138831998e+00,-1.517525510349445328e-01,2.498898890565761921e-01,-3.307708722479227315e-01,4.233170413422179257e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.744000000000000128e+01,4.032877242492080683e+00,-8.943171969987519176e+00,-1.432876478095978512e-01,2.571976322551448590e-01,-3.265004914176450890e-01,4.231865418547126056e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.746000000000000085e+01,4.037145921121435777e+00,-8.950320469641399157e+00,-1.348245593251488350e-01,2.646679854523996123e-01,-3.223072397710545212e-01,4.231356542361254247e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.748000000000000043e+01,4.041635458054303243e+00,-8.957369873121955095e+00,-1.263616888182249876e-01,2.722946811776053022e-01,-3.181924956868430465e-01,4.231647924384375758e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.750000000000000000e+01,4.046347324070597828e+00,-8.964318900337124418e+00,-1.178974335780625660e-01,2.800715987675944652e-01,-3.141574799317680133e-01,4.232741365599635985e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.751999999999999957e+01,4.051282888274364780e+00,-8.971166215766624319e+00,-1.094301896644585964e-01,2.879927522741568269e-01,-3.102032640561612764e-01,4.234636287959289147e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.753999999999999915e+01,4.056443419547729690e+00,-8.977910428161008483e+00,-1.009583567041951319e-01,2.960522775194484035e-01,-3.063307786429251278e-01,4.237329696505668375e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.756000000000000227e+01,4.061830087638854891e+00,-8.984550090274863621e+00,-9.248034276006900090e-02,3.042444184309494593e-01,-3.025408213726529794e-01,4.240816144764625317e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.758000000000000185e+01,4.067443963876242741e+00,-8.991083698654914969e+00,-8.399456926522202993e-02,3.125635127798545021e-01,-2.988340648718680326e-01,4.245087704191599087e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.760000000000000142e+01,4.073286021504610055e+00,-8.997509693504152750e+00,-7.549947601378886874e-02,3.210039774401713952e-01,-2.952110643154906011e-01,4.250133938566605929e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.762000000000000099e+01,4.079357135640361065e+00,-9.003826458643267472e+00,-6.699352619697845901e-02,3.295602932803143315e-01,-2.916722647585325290e-01,4.255941884341085113e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.764000000000000057e+01,4.085658082847379191e+00,-9.010032321590729865e+00,-5.847521147160281846e-02,3.382269897946426074e-01,-2.882180081756891554e-01,4.262496038033795620e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.766000000000000014e+01,4.092189540336530484e+00,-9.016125553782849522e+00,-4.994305704579081462e-02,3.469986295792551467e-01,-2.848485401909718884e-01,4.269778351851730713e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.767999999999999972e+01,4.098952084794862394e+00,-9.022104370954941999e+00,-4.139562676420904114e-02,3.558697927544077211e-01,-2.815640164828174807e-01,4.277768238772148290e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.769999999999999929e+01,4.105946190853092759e+00,-9.027966933704490771e+00,-3.283152817259762934e-02,3.648350614351611454e-01,-2.783645088532428757e-01,4.286442588360048767e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.771999999999999886e+01,4.113172229202582741e+00,-9.033711348256717955e+00,-2.424941753886262347e-02,3.738890043522649087e-01,-2.752500109526120342e-01,4.295775794608577836e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.774000000000000199e+01,4.120630464375617308e+00,-9.039335667452460754e+00,-1.564800480540157537e-02,3.830261617267675112e-01,-2.722204436544616302e-01,4.305739797074850661e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.776000000000000156e+01,4.128321052205489394e+00,-9.044837891977477895e+00,-7.026058444834542421e-03,3.922410305043451118e-01,-2.692756600776159415e-01,4.316304136537784109e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.778000000000000114e+01,4.136244036985602612e+00,-9.050215971851443442e+00,1.617589811066921096e-03,4.015280500587345980e-01,-2.664154502555275972e-01,4.327436026325294227e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.780000000000000071e+01,4.144399348349585566e+00,-9.055467808193757406e+00,1.028404040164652804e-02,4.108815884778050931e-01,-2.636395454554197881e-01,4.339100440343789944e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.782000000000000028e+01,4.152786797897275228e+00,-9.060591255282055556e+00,1.897432156114071261e-02,4.202959295505205861e-01,-2.609476221523915895e-01,4.351260218692131199e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.783999999999999986e+01,4.161406075594320519e+00,-9.065584122917728749e+00,2.768938517186466525e-02,4.297652605781164259e-01,-2.583393056661804077e-01,4.363876191554729722e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.785999999999999943e+01,4.170256745976139712e+00,-9.070444179111056826e+00,3.643010288387654727e-02,4.392836611379800082e-01,-2.558141734707577442e-01,4.376907321844906162e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.787999999999999901e+01,4.179338244189969132e+00,-9.075169153096544150e+00,4.519726253887926259e-02,4.488450929336874617e-01,-2.533717581893563664e-01,4.390310866811656387e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.790000000000000213e+01,4.188649871911761302e+00,-9.079756738686777240e+00,5.399156493626092873e-02,4.584433908690714321e-01,-2.510115502898770945e-01,4.404042558533510787e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.792000000000000171e+01,4.198190793177731805e+00,-9.084204597970629180e+00,6.281362097870996086e-02,4.680722554877020936e-01,-2.487330004978784981e-01,4.418056802906297209e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.794000000000000128e+01,4.207960030173301114e+00,-9.088510365358823506e+00,7.166394923371832704e-02,4.777252469213539854e-01,-2.465355219464926140e-01,4.432306896392655959e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.796000000000000085e+01,4.217956459025067772e+00,-9.092671651976804270e+00,8.054297394546994227e-02,4.873957804914738623e-01,-2.444184920845966502e-01,4.446745259446694964e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.798000000000000043e+01,4.228178805644168037e+00,-9.096686050401578072e+00,8.945102352907606524e-02,4.970771241059243062e-01,-2.423812543663743380e-01,4.461323685164805819e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.800000000000000000e+01,4.238625641671900368e+00,-9.100551139735591377e+00,9.838832957585920413e-02,5.067623975889163912e-01,-2.404231197469794967e-01,4.475993601352030171e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.801999999999999957e+01,4.249295380580706549e+00,-9.104264491006953008e+00,1.073550263944116068e-01,5.164445740746458346e-01,-2.385433680103283549e-01,4.490706343841773807e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.803999999999999915e+01,4.260186273985489436e+00,-9.107823672881318444e+00,1.163511511074943883e-01,5.261164835843331611e-01,-2.367412489560577482e-01,4.505413438574951135e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.806000000000000227e+01,4.271296408221666674e+00,-9.111226257666652728e+00,1.253766443195475366e-01,5.357708188918234304e-01,-2.350159834733523412e-01,4.520066889642768704e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.808000000000000185e+01,4.282623701247262105e+00,-9.114469827587843298e+00,1.344313513637200863e-01,5.454001437643900552e-01,-2.333667645296343407e-01,4.534619470235146110e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.810000000000000142e+01,4.294165899926647434e+00,-9.117551981303888553e+00,1.435150241309916253e-01,5.549969036427830904e-01,-2.317927581019930128e-01,4.549025013223459424e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.812000000000000099e+01,4.305920577753141743e+00,-9.120470340636115836e+00,1.526273234772468901e-01,5.645534387978654589e-01,-2.302931040786908301e-01,4.563238697950252054e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.814000000000000057e+01,4.317885133066534209e+00,-9.123222557471780902e+00,1.617678221972085051e-01,5.740619999705381948e-01,-2.288669171571051653e-01,4.577217329706844695e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.816000000000000014e+01,4.330056787819606789e+00,-9.125806320803402372e+00,1.709360085470600088e-01,5.835147664673731027e-01,-2.275132877630520745e-01,4.590919608357893478e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.817999999999999972e+01,4.342432586944878103e+00,-9.128219363860518243e+00,1.801312902905489177e-01,5.929038666469315100e-01,-2.262312830146022413e-01,4.604306382623465366e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.819999999999999929e+01,4.355009398369010576e+00,-9.130459471287190709e+00,1.893529992364948455e-01,6.022214006917970819e-01,-2.250199477512638269e-01,4.617340886655690313e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.821999999999999886e+01,4.367783913717620869e+00,-9.132524486315732659e+00,1.986003962290899261e-01,6.114594655197104212e-01,-2.238783056468107158e-01,4.629988955747749713e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.824000000000000199e+01,4.380752649747606142e+00,-9.134412317884750721e+00,2.078726765463149717e-01,6.206101816448313935e-01,-2.228053604211245875e-01,4.642219218284944771e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.826000000000000156e+01,4.393911950537594535e+00,-9.136120947647885515e+00,2.171689756563420781e-01,6.296657217581657084e-01,-2.218000971632558271e-01,4.654003261385606383e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.828000000000000114e+01,4.407257990459762631e+00,-9.137648436818599507e+00,2.264883752770770198e-01,6.386183407557701752e-01,-2.208614837745587201e-01,4.665315768076367386e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.830000000000000071e+01,4.420786777948209512e+00,-9.138992932796098145e+00,2.358299096801233230e-01,6.474604069057351419e-01,-2.199884725372953931e-01,4.676134624292614395e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.832000000000000028e+01,4.434494160070348912e+00,-9.140152675517985159e+00,2.451925721775106981e-01,6.561844338113872466e-01,-2.191800018106098147e-01,4.686440994479999511e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.833999999999999986e+01,4.448375827898580326e+00,-9.141126003486654383e+00,2.545753217275907310e-01,6.647831127998544698e-01,-2.184349978523268676e-01,4.696219365084710606e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.835999999999999943e+01,4.462427322670001750e+00,-9.141911359418640970e+00,2.639770895956028429e-01,6.732493453432054631e-01,-2.177523767617121908e-01,4.705457555745946596e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.837999999999999901e+01,4.476644042712223381e+00,-9.142507295469219031e+00,2.733967860045675158e-01,6.815762751047503842e-01,-2.171310465352098984e-01,4.714146698530554125e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.840000000000000213e+01,4.491021251103743950e+00,-9.142912477988442532e+00,2.828333067133616541e-01,6.897573191965349348e-01,-2.165699092243262847e-01,4.722281186063925218e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.842000000000000171e+01,4.505554084027962425e+00,-9.143125691769437680e+00,2.922855394610323621e-01,6.977861982360739068e-01,-2.160678631823063078e-01,4.729858589900449717e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.844000000000000128e+01,4.520237559770967195e+00,-9.143145843755112523e+00,3.017523702195528679e-01,7.056569648011931095e-01,-2.156238053841062208e-01,4.736879550929433691e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.846000000000000085e+01,4.535066588304954571e+00,-9.142971966175336362e+00,3.112326892012297064e-01,7.133640299014271102e-01,-2.152366338024341574e-01,4.743347644018106046e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.848000000000000043e+01,4.550035981391681084e+00,-9.142603219093077271e+00,3.207253965717334898e-01,7.209021871123963976e-01,-2.149052498213368245e-01,4.749269219443431056e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.850000000000000000e+01,4.565140463133852577e+00,-9.142038892344668710e+00,3.302294078251279408e-01,7.282666340553322071e-01,-2.146285606679623481e-01,4.754653223952139407e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.851999999999999957e+01,4.580374680897045359e+00,-9.141278406866405248e+00,3.397436587831823562e-01,7.354529909465112869e-01,-2.144054818427259534e-01,4.759511004508863441e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.853999999999999915e+01,4.595733216520614839e+00,-9.140321315406643166e+00,3.492671101875352013e-01,7.424573159896853403e-01,-2.142349395281307745e-01,4.763856097942887335e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.856000000000000227e+01,4.611210597733298222e+00,-9.139167302629576994e+00,3.587987518597887671e-01,7.492761174373120392e-01,-2.141158729569249686e-01,4.767704009784223818e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.858000000000000185e+01,4.626801309687761155e+00,-9.137816184623611449e+00,3.683376064112193760e-01,7.559063622020711914e-01,-2.140472367210730920e-01,4.771071985591020526e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.860000000000000142e+01,4.642499806528303630e+00,-9.136267907833659052e+00,3.778827324903479279e-01,7.623454809572678403e-01,-2.140280030041420145e-01,4.773978778016040314e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
2.862000000000000099e+01,4.658300522907210528e+00,-9.134522547442630369e+00,3.874332275630052447e-01,7.685913697217473528e-01,-2.140571637211000633e-01,4.776444412745165513e-01,2.353595999999999933e+01,0.000000000000000000e+00,1.199999999999999956e+00,1.199999999999999956e+00
